,trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,poligono,poligono_successivo
2734,4791_3573,18:17:00,18:17:00,2@C5318_600,5,3.384,Bagni di Lucca,Bagni di Lucca
2735,4791_3573,18:19:00,18:19:00,2@C5271_600,6,4.37,Bagni di Lucca,Bagni di Lucca
2736,4791_3573,18:22:00,18:22:00,2@C5319_600,7,5.873,Bagni di Lucca,Bagni di Lucca
2737,4791_3573,18:23:00,18:23:00,2@C5320_600,8,6.888,Bagni di Lucca,Bagni di Lucca
2738,4791_3573,18:24:00,18:24:00,2@C3351_600,9,7.271,Bagni di Lucca,Bagni di Lucca
2739,4791_3573,18:27:00,18:27:00,2@C5201_600,10,7.547,Bagni di Lucca,Bagni di Lucca
2740,4791_3573,18:28:00,18:28:00,2@C4936_600,11,8.295,Bagni di Lucca,Bagni di Lucca
2741,4791_3573,18:29:00,18:29:00,2@C5202_600,12,8.535,Bagni di Lucca,Bagni di Lucca
2742,4791_3573,18:29:00,18:29:00,2@C5250_600,13,8.83,Bagni di Lucca,Bagni di Lucca
2743,4791_3573,18:30:00,18:30:00,2@C4548_600,14,9.179,Bagni di Lucca,13.0
2744,4791_3574,17:00:00,17:00:00,2@C5277_600,1,0.0,Bagni di Lucca,Bagni di Lucca
2745,4791_3574,17:01:00,17:01:00,2@C5315_600,2,0.245,Bagni di Lucca,Bagni di Lucca
2746,4791_3574,17:10:00,17:10:00,2@C5316_600,3,1.95,Bagni di Lucca,Bagni di Lucca
2747,4791_3574,17:17:00,17:17:00,2@C5317_600,4,3.149,Bagni di Lucca,Bagni di Lucca
2748,4791_3574,17:17:00,17:17:00,2@C5318_600,5,3.384,Bagni di Lucca,Bagni di Lucca
2749,4791_3574,17:19:00,17:19:00,2@C5271_600,6,4.37,Bagni di Lucca,Bagni di Lucca
2750,4791_3574,17:22:00,17:22:00,2@C5319_600,7,5.873,Bagni di Lucca,Bagni di Lucca
2751,4791_3574,17:23:00,17:23:00,2@C5320_600,8,6.888,Bagni di Lucca,Bagni di Lucca
2752,4791_3574,17:24:00,17:24:00,2@C3351_600,9,7.271,Bagni di Lucca,Bagni di Lucca
2753,4791_3574,17:27:00,17:27:00,2@C5201_600,10,7.547,Bagni di Lucca,Bagni di Lucca
2754,4791_3574,17:28:00,17:28:00,2@C4936_600,11,8.295,Bagni di Lucca,Bagni di Lucca
2755,4791_3574,17:29:00,17:29:00,2@C5202_600,12,8.535,Bagni di Lucca,Bagni di Lucca
2756,4791_3574,17:29:00,17:29:00,2@C5250_600,13,8.83,Bagni di Lucca,Bagni di Lucca
2757,4791_3574,17:30:00,17:30:00,2@C4548_600,14,9.179,Bagni di Lucca,13.0
2758,4791_3575,17:10:00,17:10:00,2@C5277_600,1,0.0,Bagni di Lucca,Bagni di Lucca
2759,4791_3575,17:11:00,17:11:00,2@C5315_600,2,0.245,Bagni di Lucca,Bagni di Lucca
2760,4791_3575,17:20:00,17:20:00,2@C5316_600,3,1.95,Bagni di Lucca,Bagni di Lucca
2761,4791_3575,17:27:00,17:27:00,2@C5317_600,4,3.149,Bagni di Lucca,Bagni di Lucca
2762,4791_3575,17:27:00,17:27:00,2@C5318_600,5,3.384,Bagni di Lucca,Bagni di Lucca
2763,4791_3575,17:29:00,17:29:00,2@C5271_600,6,4.37,Bagni di Lucca,Bagni di Lucca
2764,4791_3575,17:32:00,17:32:00,2@C5319_600,7,5.873,Bagni di Lucca,Bagni di Lucca
2765,4791_3575,17:33:00,17:33:00,2@C5320_600,8,6.888,Bagni di Lucca,Bagni di Lucca
2766,4791_3575,17:34:00,17:34:00,2@C3351_600,9,7.271,Bagni di Lucca,Bagni di Lucca
2767,4791_3575,17:37:00,17:37:00,2@C5201_600,10,7.547,Bagni di Lucca,Bagni di Lucca
2768,4791_3575,17:38:00,17:38:00,2@C4936_600,11,8.295,Bagni di Lucca,Bagni di Lucca
2769,4791_3575,17:39:00,17:39:00,2@C5202_600,12,8.535,Bagni di Lucca,Bagni di Lucca
2770,4791_3575,17:39:00,17:39:00,2@C5250_600,13,8.83,Bagni di Lucca,Bagni di Lucca
2771,4791_3575,17:40:00,17:40:00,2@C4548_600,14,9.179,Bagni di Lucca,13.0
2772,4791_3576,13:00:00,13:00:00,2@C5277_600,1,0.0,Bagni di Lucca,Bagni di Lucca
2773,4791_3576,13:01:00,13:01:00,2@C5315_600,2,0.245,Bagni di Lucca,Bagni di Lucca
2774,4791_3576,13:10:00,13:10:00,2@C5316_600,3,1.95,Bagni di Lucca,Bagni di Lucca
2775,4791_3576,13:17:00,13:17:00,2@C5317_600,4,3.149,Bagni di Lucca,Bagni di Lucca
2776,4791_3576,13:17:00,13:17:00,2@C5318_600,5,3.384,Bagni di Lucca,Bagni di Lucca
2777,4791_3576,13:19:00,13:19:00,2@C5271_600,6,4.37,Bagni di Lucca,Bagni di Lucca
2778,4791_3576,13:22:00,13:22:00,2@C5319_600,7,5.873,Bagni di Lucca,Bagni di Lucca
2779,4791_3576,13:23:00,13:23:00,2@C5320_600,8,6.888,Bagni di Lucca,Bagni di Lucca
2780,4791_3576,13:24:00,13:24:00,2@C3351_600,9,7.271,Bagni di Lucca,Bagni di Lucca
2781,4791_3576,13:27:00,13:27:00,2@C5201_600,10,7.547,Bagni di Lucca,Bagni di Lucca
2782,4791_3576,13:28:00,13:28:00,2@C4936_600,11,8.295,Bagni di Lucca,Bagni di Lucca
2783,4791_3576,13:29:00,13:29:00,2@C5202_600,12,8.535,Bagni di Lucca,Bagni di Lucca
2784,4791_3576,13:29:00,13:29:00,2@C5250_600,13,8.83,Bagni di Lucca,Bagni di Lucca
2785,4791_3576,13:30:00,13:30:00,2@C4548_600,14,9.179,Bagni di Lucca,Bagni di Lucca
2786,4791_3576,13:30:00,13:30:00,2@C3359_600,15,9.526,Bagni di Lucca,Bagni di Lucca
2787,4791_3576,13:30:00,13:30:00,2@C5200_600,16,9.664,Bagni di Lucca,15.0
2788,4791_3583,14:05:00,14:05:00,2@C5277_600,1,0.0,Bagni di Lucca,Bagni di Lucca
2789,4791_3583,14:06:00,14:06:00,2@C5315_600,2,0.245,Bagni di Lucca,Bagni di Lucca
2790,4791_3583,14:15:00,14:15:00,2@C5316_600,3,1.95,Bagni di Lucca,Bagni di Lucca
2791,4791_3583,14:22:00,14:22:00,2@C5317_600,4,3.149,Bagni di Lucca,Bagni di Lucca
2792,4791_3583,14:22:00,14:22:00,2@C5318_600,5,3.384,Bagni di Lucca,Bagni di Lucca
2793,4791_3583,14:24:00,14:24:00,2@C5271_600,6,4.37,Bagni di Lucca,Bagni di Lucca
2794,4791_3583,14:27:00,14:27:00,2@C5319_600,7,5.873,Bagni di Lucca,Bagni di Lucca
2795,4791_3583,14:28:00,14:28:00,2@C5320_600,8,6.888,Bagni di Lucca,Bagni di Lucca
2796,4791_3583,14:29:00,14:29:00,2@C3351_600,9,7.271,Bagni di Lucca,Bagni di Lucca
2797,4791_3583,14:32:00,14:32:00,2@C5201_600,10,7.547,Bagni di Lucca,Bagni di Lucca
2798,4791_3583,14:33:00,14:33:00,2@C4936_600,11,8.295,Bagni di Lucca,Bagni di Lucca
2799,4791_3583,14:34:00,14:34:00,2@C5202_600,12,8.535,Bagni di Lucca,Bagni di Lucca
2800,4791_3583,14:34:00,14:34:00,2@C5250_600,13,8.83,Bagni di Lucca,Bagni di Lucca
2801,4791_3583,14:35:00,14:35:00,2@C4548_600,14,9.179,Bagni di Lucca,13.0
2802,4791_3585,13:25:00,13:25:00,2@C5200_600,1,0.0,Bagni di Lucca,Bagni di Lucca
2803,4791_3585,13:26:00,13:26:00,2@C5249_600,2,0.272,Bagni di Lucca,Bagni di Lucca
2804,4791_3585,13:26:00,13:26:00,2@C5251_600,3,0.557,Bagni di Lucca,Bagni di Lucca
2805,4791_3585,13:27:00,13:27:00,2@C4935_600,4,0.818,Bagni di Lucca,Bagni di Lucca
2806,4791_3585,13:28:00,13:28:00,2@C5252_600,5,1.556,Bagni di Lucca,Bagni di Lucca
2807,4791_3585,13:28:00,13:28:00,2@C3352_600,6,1.622,Bagni di Lucca,Bagni di Lucca
2808,4791_3585,13:29:00,13:29:00,2@C3350_600,7,1.871,Bagni di Lucca,Bagni di Lucca
2809,4791_3585,13:29:00,13:29:00,2@C3348_600,8,2.578,Bagni di Lucca,Bagni di Lucca
2810,4791_3585,13:30:00,13:30:00,2@C5260_600,9,3.254,Bagni di Lucca,Bagni di Lucca
2811,4791_3585,13:30:00,13:30:00,2@C3346_600,10,3.465,Bagni di Lucca,Bagni di Lucca
2812,4791_3585,13:32:00,13:32:00,2@C5266_600,11,4.02,Bagni di Lucca,Bagni di Lucca
2813,4791_3585,13:33:00,13:33:00,2@C3347_600,12,4.31,Bagni di Lucca,Bagni di Lucca
2814,4791_3585,13:33:00,13:33:00,2@C5325_600,13,4.491,Bagni di Lucca,Bagni di Lucca
2815,4791_3585,13:34:00,13:34:00,2@C3349_600,14,5.223,Bagni di Lucca,Bagni di Lucca
2816,4791_3585,13:34:00,13:34:00,2@C5326_600,15,6.013,Bagni di Lucca,Bagni di Lucca
2817,4791_3585,13:34:00,13:34:00,2@C5269_600,16,6.304,Bagni di Lucca,Bagni di Lucca
2818,4791_3585,13:34:00,13:34:00,2@C5270_600,17,7.319,Bagni di Lucca,Bagni di Lucca
2819,4791_3585,13:35:00,13:35:00,2@C5272_600,18,8.826,Bagni di Lucca,Bagni di Lucca
2820,4791_3585,13:35:00,13:35:00,2@C5273_600,19,9.483,Bagni di Lucca,Bagni di Lucca
2821,4791_3585,13:35:00,13:35:00,2@C5274_600,20,10.033,Bagni di Lucca,Bagni di Lucca
2822,4791_3585,13:42:00,13:42:00,2@C5275_600,21,11.23,Bagni di Lucca,Bagni di Lucca
2823,4791_3585,13:53:00,13:53:00,2@C5276_600,22,12.924,Bagni di Lucca,Bagni di Lucca
2824,4791_3585,13:55:00,13:55:00,2@C5277_600,23,13.193,Bagni di Lucca,22.0
2825,4791_3586,13:35:00,13:35:00,2@C5200_600,1,0.0,Bagni di Lucca,Bagni di Lucca
2826,4791_3586,13:36:00,13:36:00,2@C5249_600,2,0.272,Bagni di Lucca,Bagni di Lucca
2827,4791_3586,13:36:00,13:36:00,2@C5251_600,3,0.557,Bagni di Lucca,Bagni di Lucca
2828,4791_3586,13:37:00,13:37:00,2@C4935_600,4,0.818,Bagni di Lucca,Bagni di Lucca
2829,4791_3586,13:38:00,13:38:00,2@C5252_600,5,1.556,Bagni di Lucca,Bagni di Lucca
2830,4791_3586,13:38:00,13:38:00,2@C3352_600,6,1.622,Bagni di Lucca,Bagni di Lucca
2831,4791_3586,13:39:00,13:39:00,2@C5326_600,7,1.92,Bagni di Lucca,Bagni di Lucca
2832,4791_3586,13:40:00,13:40:00,2@C5269_600,8,2.211,Bagni di Lucca,Bagni di Lucca
2833,4791_3586,13:42:00,13:42:00,2@C5270_600,9,3.226,Bagni di Lucca,Bagni di Lucca
2834,4791_3586,13:45:00,13:45:00,2@C5272_600,10,4.733,Bagni di Lucca,Bagni di Lucca
2835,4791_3586,13:47:00,13:47:00,2@C5273_600,11,5.39,Bagni di Lucca,Bagni di Lucca
2836,4791_3586,13:48:00,13:48:00,2@C5274_600,12,5.94,Bagni di Lucca,Bagni di Lucca
2837,4791_3586,13:55:00,13:55:00,2@C5275_600,13,7.137,Bagni di Lucca,Bagni di Lucca
2838,4791_3586,14:04:00,14:04:00,2@C5276_600,14,8.831,Bagni di Lucca,Bagni di Lucca
2839,4791_3586,14:05:00,14:05:00,2@C5277_600,15,9.1,Bagni di Lucca,14.0
2840,4791_3588,15:40:00,15:40:00,2@C3242_600,1,0.0,Barga,Barga
2841,4791_3588,15:41:00,15:41:00,2@C3802_600,2,0.593,Barga,Barga
2842,4791_3588,15:43:00,15:43:00,2@C3782_600,3,1.719,Barga,Barga
2843,4791_3588,15:45:00,15:45:00,2@C3783_600,4,2.583,Barga,Barga
2844,4791_3588,15:46:00,15:46:00,2@C3789_600,5,2.991,Barga,Barga
2845,4791_3588,15:48:00,15:48:00,2@C2705_600,6,3.561,Barga,Barga
2846,4791_3588,15:48:00,15:48:00,2@C3790_600,7,3.86,Barga,Barga
2847,4791_3588,15:49:00,15:49:00,2@C3791_600,8,4.2,Barga,Barga
2848,4791_3588,15:50:00,15:50:00,2@C3279_600,9,4.525,Barga,Barga
2849,4791_3588,15:51:00,15:51:00,2@C5093_600,10,4.94,Barga,Barga
2850,4791_3588,15:52:00,15:52:00,2@C3281_600,11,5.138,Barga,Barga
2851,4791_3588,15:53:00,15:53:00,2@C3283_600,12,5.637,Barga,Coreglia Antelminelli
2852,4791_3588,15:55:00,15:55:00,2@C3285_600,13,6.326,Coreglia Antelminelli,Coreglia Antelminelli
2853,4791_3588,15:56:00,15:56:00,2@C3420_600,14,6.849,Coreglia Antelminelli,Coreglia Antelminelli
2854,4791_3588,15:57:00,15:57:00,2@C3889_600,15,7.152,Coreglia Antelminelli,Coreglia Antelminelli
2855,4791_3588,15:57:00,15:57:00,2@C3418_600,16,7.543,Coreglia Antelminelli,Coreglia Antelminelli
2856,4791_3588,15:58:00,15:58:00,2@C5901_600,17,7.978,Coreglia Antelminelli,Coreglia Antelminelli
2857,4791_3588,15:59:00,15:59:00,2@C3416_600,18,8.289,Coreglia Antelminelli,Coreglia Antelminelli
2858,4791_3588,16:00:00,16:00:00,2@C5906_600,19,8.57,Coreglia Antelminelli,Coreglia Antelminelli
2859,4791_3588,16:01:00,16:01:00,2@C3414_600,20,9.08,Coreglia Antelminelli,Coreglia Antelminelli
2860,4791_3588,16:02:00,16:02:00,2@C3413_600,21,9.847,Coreglia Antelminelli,Coreglia Antelminelli
2861,4791_3588,16:03:00,16:03:00,2@C3411_600,22,10.413,Coreglia Antelminelli,Coreglia Antelminelli
2862,4791_3588,16:04:00,16:04:00,2@C4909_600,23,10.766,Coreglia Antelminelli,Coreglia Antelminelli
2863,4791_3588,16:04:00,16:04:00,2@C4888_600,24,11.077,Coreglia Antelminelli,Coreglia Antelminelli
2864,4791_3588,16:05:00,16:05:00,2@C3409_600,25,11.431,Coreglia Antelminelli,Coreglia Antelminelli
2865,4791_3588,16:06:00,16:06:00,2@C3407_600,26,12.105,Coreglia Antelminelli,Coreglia Antelminelli
2866,4791_3588,16:07:00,16:07:00,2@C3403_600,27,12.28,Coreglia Antelminelli,Coreglia Antelminelli
2867,4791_3588,16:08:00,16:08:00,2@C5903_600,28,13.017,Coreglia Antelminelli,Coreglia Antelminelli
2868,4791_3588,16:09:00,16:09:00,2@C3405_600,29,13.396,Coreglia Antelminelli,Coreglia Antelminelli
2869,4791_3588,16:10:00,16:10:00,2@C3400_600,30,13.819,Coreglia Antelminelli,29.0
2870,4791_3589,11:25:00,11:25:00,2@C3242_600,1,0.0,Barga,Barga
2871,4791_3589,11:26:00,11:26:00,2@C3802_600,2,0.593,Barga,Barga
2872,4791_3589,11:28:00,11:28:00,2@C3782_600,3,1.719,Barga,Barga
2873,4791_3589,11:30:00,11:30:00,2@C3783_600,4,2.583,Barga,Barga
2874,4791_3589,11:31:00,11:31:00,2@C3789_600,5,2.991,Barga,Barga
2875,4791_3589,11:33:00,11:33:00,2@C2705_600,6,3.561,Barga,Barga
2876,4791_3589,11:33:00,11:33:00,2@C3790_600,7,3.86,Barga,Barga
2877,4791_3589,11:34:00,11:34:00,2@C3791_600,8,4.2,Barga,Barga
2878,4791_3589,11:35:00,11:35:00,2@C3279_600,9,4.525,Barga,Barga
2879,4791_3589,11:36:00,11:36:00,2@C5093_600,10,4.94,Barga,Barga
2880,4791_3589,11:37:00,11:37:00,2@C3281_600,11,5.138,Barga,Barga
2881,4791_3589,11:38:00,11:38:00,2@C3283_600,12,5.637,Barga,Coreglia Antelminelli
2882,4791_3589,11:40:00,11:40:00,2@C3285_600,13,6.326,Coreglia Antelminelli,Coreglia Antelminelli
2883,4791_3589,11:41:00,11:41:00,2@C3420_600,14,6.849,Coreglia Antelminelli,Coreglia Antelminelli
2884,4791_3589,11:42:00,11:42:00,2@C3889_600,15,7.152,Coreglia Antelminelli,Coreglia Antelminelli
2885,4791_3589,11:42:00,11:42:00,2@C3418_600,16,7.543,Coreglia Antelminelli,Coreglia Antelminelli
2886,4791_3589,11:43:00,11:43:00,2@C5901_600,17,7.978,Coreglia Antelminelli,Coreglia Antelminelli
2887,4791_3589,11:44:00,11:44:00,2@C3416_600,18,8.289,Coreglia Antelminelli,Coreglia Antelminelli
2888,4791_3589,11:45:00,11:45:00,2@C5906_600,19,8.57,Coreglia Antelminelli,Coreglia Antelminelli
2889,4791_3589,11:46:00,11:46:00,2@C3414_600,20,9.08,Coreglia Antelminelli,Coreglia Antelminelli
2890,4791_3589,11:47:00,11:47:00,2@C3413_600,21,9.847,Coreglia Antelminelli,Coreglia Antelminelli
2891,4791_3589,11:48:00,11:48:00,2@C3411_600,22,10.413,Coreglia Antelminelli,Coreglia Antelminelli
2892,4791_3589,11:49:00,11:49:00,2@C4909_600,23,10.766,Coreglia Antelminelli,Coreglia Antelminelli
2893,4791_3589,11:49:00,11:49:00,2@C4888_600,24,11.077,Coreglia Antelminelli,Coreglia Antelminelli
2894,4791_3589,11:50:00,11:50:00,2@C3409_600,25,11.431,Coreglia Antelminelli,Coreglia Antelminelli
2895,4791_3589,11:51:00,11:51:00,2@C3407_600,26,12.105,Coreglia Antelminelli,Coreglia Antelminelli
2896,4791_3589,11:52:00,11:52:00,2@C3403_600,27,12.28,Coreglia Antelminelli,Coreglia Antelminelli
2897,4791_3589,11:53:00,11:53:00,2@C5903_600,28,13.017,Coreglia Antelminelli,Coreglia Antelminelli
2898,4791_3589,11:54:00,11:54:00,2@C3405_600,29,13.396,Coreglia Antelminelli,Coreglia Antelminelli
2899,4791_3589,11:55:00,11:55:00,2@C3400_600,30,13.819,Coreglia Antelminelli,29.0
2900,4791_3590,14:00:00,14:00:00,2@C3242_600,1,0.0,Barga,Barga
2901,4791_3590,14:01:00,14:01:00,2@C3802_600,2,0.593,Barga,Barga
2902,4791_3590,14:03:00,14:03:00,2@C3782_600,3,1.719,Barga,Barga
2903,4791_3590,14:05:00,14:05:00,2@C3783_600,4,2.583,Barga,Barga
2904,4791_3590,14:06:00,14:06:00,2@C3789_600,5,2.991,Barga,Barga
2905,4791_3590,14:08:00,14:08:00,2@C2705_600,6,3.561,Barga,Barga
2906,4791_3590,14:08:00,14:08:00,2@C3790_600,7,3.86,Barga,Barga
2907,4791_3590,14:09:00,14:09:00,2@C3791_600,8,4.2,Barga,Barga
2908,4791_3590,14:10:00,14:10:00,2@C3279_600,9,4.525,Barga,Barga
2909,4791_3590,14:11:00,14:11:00,2@C5093_600,10,4.94,Barga,Barga
2910,4791_3590,14:12:00,14:12:00,2@C3281_600,11,5.138,Barga,Barga
2911,4791_3590,14:13:00,14:13:00,2@C3283_600,12,5.637,Barga,Coreglia Antelminelli
2912,4791_3590,14:15:00,14:15:00,2@C3285_600,13,6.326,Coreglia Antelminelli,Coreglia Antelminelli
2913,4791_3590,14:16:00,14:16:00,2@C3420_600,14,6.849,Coreglia Antelminelli,Coreglia Antelminelli
2914,4791_3590,14:17:00,14:17:00,2@C3889_600,15,7.152,Coreglia Antelminelli,Coreglia Antelminelli
2915,4791_3590,14:17:00,14:17:00,2@C3418_600,16,7.543,Coreglia Antelminelli,Coreglia Antelminelli
2916,4791_3590,14:18:00,14:18:00,2@C5901_600,17,7.978,Coreglia Antelminelli,Coreglia Antelminelli
2917,4791_3590,14:19:00,14:19:00,2@C3416_600,18,8.289,Coreglia Antelminelli,Coreglia Antelminelli
2918,4791_3590,14:20:00,14:20:00,2@C5906_600,19,8.57,Coreglia Antelminelli,Coreglia Antelminelli
2919,4791_3590,14:21:00,14:21:00,2@C3414_600,20,9.08,Coreglia Antelminelli,Coreglia Antelminelli
2920,4791_3590,14:22:00,14:22:00,2@C3413_600,21,9.847,Coreglia Antelminelli,Coreglia Antelminelli
2921,4791_3590,14:23:00,14:23:00,2@C3411_600,22,10.413,Coreglia Antelminelli,Coreglia Antelminelli
2922,4791_3590,14:24:00,14:24:00,2@C4909_600,23,10.766,Coreglia Antelminelli,Coreglia Antelminelli
2923,4791_3590,14:24:00,14:24:00,2@C4888_600,24,11.077,Coreglia Antelminelli,Coreglia Antelminelli
2924,4791_3590,14:25:00,14:25:00,2@C3409_600,25,11.431,Coreglia Antelminelli,Coreglia Antelminelli
2925,4791_3590,14:26:00,14:26:00,2@C3407_600,26,12.105,Coreglia Antelminelli,Coreglia Antelminelli
2926,4791_3590,14:27:00,14:27:00,2@C3403_600,27,12.28,Coreglia Antelminelli,Coreglia Antelminelli
2927,4791_3590,14:28:00,14:28:00,2@C5903_600,28,13.017,Coreglia Antelminelli,Coreglia Antelminelli
2928,4791_3590,14:29:00,14:29:00,2@C3405_600,29,13.396,Coreglia Antelminelli,Coreglia Antelminelli
2929,4791_3590,14:30:00,14:30:00,2@C3400_600,30,13.819,Coreglia Antelminelli,29.0
2930,4791_3591,13:20:00,13:20:00,2@C4822_600,1,0.0,Barga,Barga
2931,4791_3591,13:20:00,13:20:00,2@C4759_600,2,0.18,Barga,Barga
2932,4791_3591,13:21:00,13:21:00,2@C3245_600,3,0.467,Barga,Barga
2933,4791_3591,13:22:00,13:22:00,2@C3248_600,4,0.868,Barga,Barga
2934,4791_3591,13:23:00,13:23:00,2@C3251_600,5,1.11,Barga,Barga
2935,4791_3591,13:23:00,13:23:00,2@C3253_600,6,1.329,Barga,Barga
2936,4791_3591,13:25:00,13:25:00,2@C3255_600,7,1.946,Barga,Barga
2937,4791_3591,13:26:00,13:26:00,2@C4754_600,8,2.259,Barga,Barga
2938,4791_3591,13:26:00,13:26:00,2@C3257_600,9,2.533,Barga,Barga
2939,4791_3591,13:30:00,13:30:00,2@C3170_600,10,3.892,Barga,Barga
2940,4791_3591,13:30:00,13:30:00,2@C3297_600,11,4.051,Barga,Barga
2941,4791_3591,13:31:00,13:31:00,2@C3261_600,12,4.727,Barga,Barga
2942,4791_3591,13:32:00,13:32:00,2@C3263_600,13,5.272,Barga,Barga
2943,4791_3591,13:32:00,13:32:00,2@C3265_600,14,5.509,Barga,Barga
2944,4791_3591,13:33:00,13:33:00,2@C4938_600,15,6.088,Barga,Barga
2945,4791_3591,13:33:00,13:33:00,2@C3267_600,16,6.215,Barga,Barga
2946,4791_3591,13:34:00,13:34:00,2@C3269_600,17,6.468,Barga,Barga
2947,4791_3591,13:34:00,13:34:00,2@C3271_600,18,6.704,Barga,Barga
2948,4791_3591,13:35:00,13:35:00,2@C3273_600,19,7.09,Barga,Barga
2949,4791_3591,13:35:00,13:35:00,2@C3275_600,20,7.414,Barga,Barga
2950,4791_3591,13:36:00,13:36:00,2@C3277_600,21,7.764,Barga,Barga
2951,4791_3591,13:36:00,13:36:00,2@C3279_600,22,8.018,Barga,Barga
2952,4791_3591,13:37:00,13:37:00,2@C5093_600,23,8.433,Barga,Barga
2953,4791_3591,13:37:00,13:37:00,2@C3281_600,24,8.631,Barga,Barga
2954,4791_3591,13:38:00,13:38:00,2@C3283_600,25,9.13,Barga,Coreglia Antelminelli
2955,4791_3591,13:40:00,13:40:00,2@C3285_600,26,9.819,Coreglia Antelminelli,Coreglia Antelminelli
2956,4791_3591,13:41:00,13:41:00,2@C3420_600,27,10.342,Coreglia Antelminelli,Coreglia Antelminelli
2957,4791_3591,13:42:00,13:42:00,2@C3889_600,28,10.645,Coreglia Antelminelli,Coreglia Antelminelli
2958,4791_3591,13:42:00,13:42:00,2@C3418_600,29,11.036,Coreglia Antelminelli,Coreglia Antelminelli
2959,4791_3591,13:43:00,13:43:00,2@C5901_600,30,11.471,Coreglia Antelminelli,Coreglia Antelminelli
2960,4791_3591,13:44:00,13:44:00,2@C3416_600,31,11.782,Coreglia Antelminelli,Coreglia Antelminelli
2961,4791_3591,13:45:00,13:45:00,2@C5906_600,32,12.063,Coreglia Antelminelli,Coreglia Antelminelli
2962,4791_3591,13:46:00,13:46:00,2@C3414_600,33,12.573,Coreglia Antelminelli,Coreglia Antelminelli
2963,4791_3591,13:47:00,13:47:00,2@C3413_600,34,13.34,Coreglia Antelminelli,Coreglia Antelminelli
2964,4791_3591,13:48:00,13:48:00,2@C3411_600,35,13.906,Coreglia Antelminelli,Coreglia Antelminelli
2965,4791_3591,13:49:00,13:49:00,2@C4909_600,36,14.259,Coreglia Antelminelli,Coreglia Antelminelli
2966,4791_3591,13:49:00,13:49:00,2@C4888_600,37,14.57,Coreglia Antelminelli,Coreglia Antelminelli
2967,4791_3591,13:50:00,13:50:00,2@C3409_600,38,14.924,Coreglia Antelminelli,Coreglia Antelminelli
2968,4791_3591,13:51:00,13:51:00,2@C3407_600,39,15.598,Coreglia Antelminelli,Coreglia Antelminelli
2969,4791_3591,13:52:00,13:52:00,2@C3403_600,40,15.773,Coreglia Antelminelli,Coreglia Antelminelli
2970,4791_3591,13:53:00,13:53:00,2@C5903_600,41,16.51,Coreglia Antelminelli,Coreglia Antelminelli
2971,4791_3591,13:54:00,13:54:00,2@C3405_600,42,16.889,Coreglia Antelminelli,Coreglia Antelminelli
2972,4791_3591,13:55:00,13:55:00,2@C3400_600,43,17.312,Coreglia Antelminelli,42.0
2973,4791_3592,07:10:00,07:10:00,2@C3400_600,1,0.0,Coreglia Antelminelli,Coreglia Antelminelli
2974,4791_3592,07:11:00,07:11:00,2@C3404_600,2,0.469,Coreglia Antelminelli,Coreglia Antelminelli
2975,4791_3592,07:12:00,07:12:00,2@C5902_600,3,0.808,Coreglia Antelminelli,Coreglia Antelminelli
2976,4791_3592,07:13:00,07:13:00,2@C3402_600,4,1.531,Coreglia Antelminelli,Coreglia Antelminelli
2977,4791_3592,07:14:00,07:14:00,2@C3406_600,5,1.713,Coreglia Antelminelli,Coreglia Antelminelli
2978,4791_3592,07:15:00,07:15:00,2@C3408_600,6,2.368,Coreglia Antelminelli,Coreglia Antelminelli
2979,4791_3592,07:16:00,07:16:00,2@C4881_600,7,2.75,Coreglia Antelminelli,Coreglia Antelminelli
2980,4791_3592,07:17:00,07:17:00,2@C4905_600,8,3.049,Coreglia Antelminelli,Coreglia Antelminelli
2981,4791_3592,07:18:00,07:18:00,2@C3410_600,9,3.387,Coreglia Antelminelli,Coreglia Antelminelli
2982,4791_3592,07:20:00,07:20:00,2@C3412_600,10,3.974,Coreglia Antelminelli,Coreglia Antelminelli
2983,4791_3592,07:24:00,07:24:00,2@C3415_600,11,4.745,Coreglia Antelminelli,Coreglia Antelminelli
2984,4791_3592,07:25:00,07:25:00,2@C5905_600,12,5.316,Coreglia Antelminelli,Coreglia Antelminelli
2985,4791_3592,07:26:00,07:26:00,2@C3417_600,13,5.516,Coreglia Antelminelli,Coreglia Antelminelli
2986,4791_3592,07:27:00,07:27:00,2@C5900_600,14,5.862,Coreglia Antelminelli,Coreglia Antelminelli
2987,4791_3592,07:28:00,07:28:00,2@C3419_600,15,6.274,Coreglia Antelminelli,Coreglia Antelminelli
2988,4791_3592,07:28:00,07:28:00,2@C3398_600,16,6.663,Coreglia Antelminelli,Coreglia Antelminelli
2989,4791_3592,07:29:00,07:29:00,2@C3421_600,17,6.91,Coreglia Antelminelli,Coreglia Antelminelli
2990,4791_3592,07:31:00,07:31:00,2@C4908_600,18,7.511,Coreglia Antelminelli,Coreglia Antelminelli
2991,4791_3592,07:32:00,07:32:00,2@C3286_600,19,8.02,Coreglia Antelminelli,Coreglia Antelminelli
2992,4791_3592,07:33:00,07:33:00,2@C3284_600,20,8.329,Coreglia Antelminelli,Barga
2993,4791_3592,07:35:00,07:35:00,2@C3282_600,21,9.06,Barga,Barga
2994,4791_3592,07:36:00,07:36:00,2@C3280_600,22,9.574,Barga,Barga
